id	traderID	SourceCode	ExtraInfo	SourceDetails
39986	31804	PIGOT	28	NULL
39987	31805	RAMSPROV	NULL	NULL
39988	31806	RAMSPROV	NULL	NULL
39989	31807	PIGOT	30	NULL
39990	31808	HUNT	NULL	NULL
39991	31809	BROWN	NULL	NULL
39992	31810	GOULDEN	NULL	NULL
39993	31811	MAXTED	NULL	NULL
39994	31812	NEWSPLAN	NULL	NULL
39995	31813	BL/TD	NULL	NULL
39996	31814	BL/PP	NULL	NULL
39997	31815	BL/TD	NULL	NULL
39998	31816	RGSUS	NULL	NULL
39999	31816	NEWSPLAN	NULL	NULL
40000	31817	NEWSPLAN	NULL	NULL
40001	31818	BL/PB	NULL	NULL
40002	31819	BTNW2	NULL	NULL
40003	31820	BTNW2	NULL	NULL
40004	31821	BTNW3	NULL	NULL
40005	31822	BL/PB	NULL	NULL
40006	31823	TODD	NULL	NULL
40007	31824	PM2*	NULL	NULL
40008	31825	BTNW3	NULL	NULL
40009	31826	IM.EWP8	NULL	NULL
40010	31826	MAXTED	NULL	NULL
40011	31827	IM.EWP8	NULL	NULL
40012	31829	BTNW2	NULL	NULL
40013	31830	BTNW3	NULL	NULL
40014	31831	BTNW2	NULL	NULL
40015	31832	BTNW3	NULL	NULL
40016	31833	JAL/LG	4937	NULL
40017	31834	KAM	NULL	NULL
40018	31835	BL/ID	NULL	NULL
40019	31836	BTNW2	NULL	NULL
40020	31837	ESTC	NULL	NULL
40021	31838	SHORTER	NULL	NULL
40022	31839	IM.EWP7	NULL	NULL
40023	31840	IM.EWP7	NULL	NULL
40024	31840	RAMSPROV	NULL	NULL
40025	31841	PIGOT	39	NULL
40026	31842	BTNW3	NULL	NULL
40027	31843	ESTC	NULL	NULL
40028	31843	BROWN	NULL	NULL
40029	31843	MAXTED	NULL	NULL
40030	31843	KASSLER	NULL	NULL
40031	31844	BROWN	NULL	NULL
40032	31845	RAMSDEN	NULL	NULL
40033	31846	BROWN	NULL	NULL
40034	31846	KASSLER	NULL	NULL
40035	31847	BL/PB	NULL	NULL
40036	31848	PIGOT	39	NULL
40037	31849	BL/APP	NULL	NULL
40038	31850	ESTC	NULL	NULL
40039	31850	PLOMER4	NULL	NULL
40040	31851	ESTC	NULL	NULL
40041	31851	MAXTED	NULL	NULL
40042	31852	RCSUR	NULL	NULL
40043	31853	LONSTAT	NULL	NULL
40044	31854	PIGOT	39	NULL
40045	31855	PLOMER1	NULL	NULL
40046	31855	STC	NULL	NULL
40047	31855	BHSUS30	NULL	NULL
40048	31856	BAINES	NULL	NULL
40049	31857	PIGOT	30	NULL
40050	31858	BL/PB	NULL	NULL
40051	31859	PIGOT	30	NULL
40052	31860	BAINES	NULL	NULL
40053	31861	TS	NULL	NULL
40054	31862	PLOMER2	NULL	NULL
40055	31863	GOULDEN	NULL	NULL
40056	31864	PIGOT	30	NULL
40057	31865	PM2*	NULL	NULL
40058	31866	TODD	NULL	NULL
40059	31867	SHORTER	NULL	NULL
40060	31867	C&E1816	NULL	NULL
40061	31868	RCSUR	NULL	NULL
40062	31869	PIGOT	39	NULL
40063	31870	BL/PB	NULL	NULL
40064	31871	DK.Ess	NULL	NULL
40065	31872	SHORTER	NULL	NULL
40066	31873	TODD	NULL	NULL
40067	31874	PIGOT	39	NULL
40068	31875	HOLDEN02	NULL	NULL
40069	31876	PIGOT	39	NULL
40070	31877	PIGOT	39	NULL
40071	31878	TYACKE	NULL	NULL
40072	31878	PLOMER3	NULL	NULL
40073	31879	ESTC	NULL	NULL
40074	31880	ESTC	NULL	NULL
40075	31881	DUFF	NULL	NULL
40076	31882	TODD	NULL	NULL
40077	31883	RCSUR	NULL	NULL
40078	31884	ESTC	NULL	NULL
40079	31885	DUFF	NULL	NULL
40080	31886	PIGOT	39	NULL
40081	31887	PIGOT	30	NULL
40082	31888	RAMSPROV	NULL	NULL
40083	31889	O&B	NULL	NULL
40084	31890	PIGOT	28	NULL
40085	31891	PIGOT	39	NULL
40086	31892	BTNW2	NULL	NULL
40087	31893	TSDER	NULL	NULL
40088	31893	DER-CRO	NULL	NULL
40089	31894	RAMSPROV	NULL	NULL
40090	31896	SHORTER	NULL	NULL
40091	31897	BTNW2	NULL	NULL
40092	31898	HOWE	NULL	NULL
40093	31899	BTNW1	NULL	NULL
40094	31900	BTNW1	NULL	NULL
40095	31901	RAMSPROV	NULL	NULL
40096	31903	HFRJ	NULL	NULL
40097	31904	HFRJ	NULL	NULL
40098	31905	RAMSDEN	NULL	NULL
40099	31906	C&E1816	NULL	NULL
40100	31906	TOLSEY7	NULL	NULL
40101	31908	RAMSPROV	NULL	NULL
40102	31910	SHORTER	NULL	NULL
40103	31911	TODD	NULL	NULL
40104	31912	C&E1816	NULL	NULL
40105	31912	TOLSEY7	NULL	NULL
40106	31913	KAM	NULL	NULL
40107	31914	MAXTED	NULL	NULL
40108	31915	RAMSPROV	NULL	NULL
40109	31916	ESTC	NULL	NULL
40110	31917	JAL/INDXLIB	69	NULL
40111	31918	MYERSMS	NULL	NULL
40112	31919	PM.B3	NULL	NULL
40113	31919	BBS3	NULL	NULL
40114	31920	LANE	2051-2	NULL
40115	31921	SHORTER	NULL	NULL
40116	31922	LANE	2051-2	NULL
40117	31923	SHORTER	NULL	NULL
40118	31923	C&E1816	NULL	NULL
40119	31924	SHORTER	NULL	NULL
40120	31926	ST/1	2173	NULL
40121	31928	DUFF	NULL	NULL
40122	31931	JAL/YASRS	24	NULL
40123	31932	ESTC	?	NULL
40124	31933	BL/TD	NULL	NULL
40125	31933	BAINES	NULL	NULL
40126	31934	BL/PB	NULL	NULL
40127	31935	BL/TD	NULL	NULL
40128	31936	PIGOT	39	NULL
40129	31937	TODD	NULL	NULL
40130	31938	TODD	NULL	NULL
40131	31939	TODD	NULL	NULL
40132	31939	PIGOT	39	NULL
40133	31940	TODD	NULL	NULL
40134	31941	BICKNELL	13.11	NULL
40135	31941	BHSUS31	NULL	NULL
40136	31942	SHORTER	NULL	NULL
40137	31943	ER	NULL	NULL
40138	31944	BHSUS40	NULL	NULL
40139	31945	TWYMAN	NULL	NULL
40140	31946	PLOMER1	NULL	NULL
40141	31946	STC	NULL	NULL
40142	31947	IM.EWP8	NULL	NULL
40143	31948	MAXTED	NULL	NULL
40144	31949	PLOMER1	NULL	NULL
40145	31949	STC	NULL	NULL
40146	31950	ST/2	1560	NULL
40147	31951	MAXTED	NULL	NULL
40148	31952	IM.EWP7	NULL	NULL
40149	31953	IM.EWP7	NULL	NULL
40150	31954	IM.EWP7	NULL	NULL
40151	31955	BL/PB	NULL	NULL
40152	31956	BL/PB	NULL	NULL
40153	31957	DUFF	NULL	NULL
40154	31959	MAXTED	NULL	NULL
40155	31961	FERDINAND	NULL	NULL
40156	31962	WA/1841 & 1851	1851	NULL
40157	31963	TODD	NULL	NULL
40158	31963	PENDRED	NULL	NULL
40159	31964	ESTC	NULL	NULL
40160	31965	BL/PB	NULL	NULL
40161	31966	BELL	NULL	NULL
40162	31967	ESTC	NULL	NULL
40163	31967	PLOMER4	NULL	NULL
40164	31967	MAXTED	NULL	NULL
40165	31967	ALEXANDER	NULL	NULL
40166	31967	BL/APP	NULL	NULL
40167	31968	ESTC	NULL	NULL
40168	31969	ESTC	NULL	NULL
40169	31969	COPSEY/HALLAM	NULL	NULL
40170	31970	COPSEY/HALLAM	NULL	NULL
40171	31970	MAXTED	NULL	NULL
40172	31970	PLOMER4	NULL	NULL
40173	31971	ESTC	NULL	NULL
40174	31972	ESTC	NULL	NULL
40175	31972	MAXTED	NULL	NULL
40176	31973	MAXTED	NULL	NULL
40177	31974	TYACKE	NULL	NULL
40178	31974	PLOMER3	NULL	NULL
40179	31975	ESTC	NULL	NULL
40180	31976	MAXTED	NULL	NULL
40181	31977	PIGOT	39	NULL
40182	31978	COPSEY/HALLAM	NULL	NULL
40183	31979	PM2*	NULL	NULL
40184	31980	MAXTED	NULL	NULL
40185	31980	PLOMER4	NULL	NULL
40186	31980	ESTC	NULL	NULL
40187	31980	KASSLER	NULL	NULL
40188	31981	LONSTAT	NULL	NULL
40189	31982	PIGOT	39	NULL
40190	31983	PIGOT	30	NULL
40191	31984	BBS7	NULL	NULL
40192	31985	IM.EWP7	NULL	NULL
40193	31986	BL/SR	NULL	NULL
40194	31987	PM2	NULL	NULL
40195	31988	IM.EWP8	NULL	NULL
40196	31989	RAMSPROV	NULL	NULL
40197	31991	DCHAM	NULL	NULL
40198	31992	PIGOT	39	NULL
40199	31993	PLOMER4	NULL	NULL
40200	31994	PIGOT	30	NULL
40201	31995	GOULDEN	NULL	NULL
40202	31996	BL/PB	NULL	NULL
40203	31997	TODD	NULL	NULL
40204	31901	CHETHAM	NULL	NULL
40205	31908	CHETHAM	NULL	NULL
40206	31908	PIGOT	28	NULL
40207	31998	PIGOT	30	NULL
40208	31999	STOKERN	NULL	NULL
40209	31999	PLOMER4	NULL	NULL
40210	32000	STOKERN	NULL	NULL
40211	32001	ESTC	NULL	NULL
40212	32002	KNOTT	NULL	NULL
40213	32003	BTNW2	NULL	NULL
40214	32004	ESTC	NULL	NULL
40215	32004	FOXON	NULL	NULL
40216	32005	PM.B4	NULL	NULL
40217	32006	PM2*	NULL	NULL
40218	32007	PM2*	NULL	NULL
40219	32008	BL/Int	NULL	NULL
40220	32009	BL/TD	NULL	NULL
40221	32011	PARSONS	NULL	NULL
40222	32013	RCSUR	NULL	NULL
40223	32014	PIGOT	39	NULL
40224	32015	NORRIS	NULL	NULL
40225	32016	IM.EWP7	NULL	NULL
40226	32017	ESTC	NULL	NULL
40227	32018	PIGOT	39	NULL
40228	32019	HOWE	NULL	NULL
40229	32020	PLOMER3	NULL	NULL
40230	32021	HOWE	NULL	NULL
40231	32022	HOLDEN05	NULL	NULL
40232	32023	ESTC	NULL	NULL
40233	32023	MAXTED	NULL	NULL
40234	32023	PLOMER4	NULL	NULL
40235	32023	FOXON	NULL	NULL
40236	32023	BL/APP	NULL	NULL
40237	32024	KNOTT	NULL	NULL
40238	32024	GOULDEN	NULL	NULL
40239	32025	PIGOT	30	NULL
40240	32026	GOULDEN	NULL	NULL
40241	32027	BL/Int	NULL	NULL
40242	32028	PM2	NULL	NULL
40243	32028	BBS4	NULL	NULL
40244	32029	PIGOT	30	NULL
40245	32030	BHSUS22	NULL	NULL
40246	32031	MAXTED	NULL	NULL
40247	32032	MYERSMS	NULL	NULL
40248	32033	KNOTT	NULL	NULL
40249	32034	HOWE	NULL	NULL
40250	32034	IM.EWP8	NULL	NULL
40251	32034	MAXTED	NULL	NULL
40252	32035	STC	NULL	NULL
40253	32036	ESTC	NULL	NULL
40254	32036	FOXON	NULL	NULL
40255	32036	MAXTED	NULL	NULL
40256	32037	SHORTER	NULL	NULL
40257	32038	PM.B1	NULL	NULL
40258	32038	ESTC	NULL	NULL
40259	32039	BL/TD	NULL	NULL
40260	32040	BBS6	NULL	NULL
40261	32041	PIGOT	39	NULL
40262	32042	ESTC	NULL	NULL
40263	32042	MAXTED	NULL	NULL
40264	32043	HOLDEN05	NULL	NULL
40265	32044	BTNW2	NULL	NULL
40266	32045	PLOMER3	NULL	NULL
40267	32046	ESTC	NULL	NULL
40268	32047	JAL/INDXLIB	58	NULL
40269	32048	PLOMER1	NULL	NULL
40270	32048	STC	NULL	NULL
40271	32050	MYERSMS	NULL	NULL
40272	32052	BL/PB	NULL	NULL
40273	32053	MYERSMS	NULL	NULL
40274	32054	IM.EWP8	NULL	NULL
40275	32054	MAXTED	NULL	NULL
40276	32054	HOLDEN02	NULL	NULL
40277	32055	ESTC	NULL	NULL
40278	32056	HOWE	NULL	NULL
40279	32057	LW	NULL	NULL
40280	32058	SHORTER	NULL	NULL
40281	32059	BL/TD	NULL	NULL
40282	32059	TS	NULL	NULL
40283	32060	PARSONS	NULL	NULL
40284	32061	PIGOT	30	NULL
40285	32062	RAMSDEN	NULL	NULL
40286	32063	BL/TD	NULL	NULL
40287	32064	MAXTED	NULL	NULL
40288	32065	ER	NULL	NULL
40289	32066	PIGOT	39	NULL
40290	32067	WALLIS	NULL	NULL
40291	32067	SHORTER	NULL	NULL
40292	32068	SHORTER	NULL	NULL
40293	32068	C&E1816	NULL	NULL
40294	32069	SHORTER	NULL	NULL
40295	32070	SHORTER	NULL	NULL
40296	32071	SCHMOLLER	NULL	NULL
40297	32072	SCHMOLLER	NULL	NULL
40298	32073	SCHMOLLER	NULL	NULL
40299	32074	SCHMOLLER	NULL	NULL
40300	32075	SCHMOLLER	NULL	NULL
40301	32076	BBS7	NULL	NULL
40302	32077	TS	Cem	NULL
40303	32078	BL/Cen	NULL	NULL
40304	32079	BBS5	NULL	NULL
40305	32079	HANKS	NULL	NULL
40306	32080	SCHMOLLER	NULL	NULL
40307	32081	BL/SR	NULL	NULL
40308	32082	MAXTED	NULL	NULL
40309	32083	PARSONS	NULL	NULL
40310	32084	ESTC	NULL	NULL
40311	32084	MAXTED	NULL	NULL
40312	32084	HOLDEN05	NULL	NULL
40313	32085	TS	NULL	NULL
40314	32086	MAXTED	NULL	NULL
40315	32087	SHORTER	NULL	NULL
40316	32088	DUFF	NULL	NULL
40317	32089	SCHMOLLER	NULL	NULL
40318	32089	MISC	NULL	NULL
40319	32090	BTNW2	NULL	NULL
40320	32091	SCHMOLLER	NULL	NULL
40321	32091	SHORTER	NULL	NULL
40322	32092	MYERSMS	NULL	NULL
40323	32093	TS	NULL	NULL
40324	32094	LONSTAT	NULL	NULL
40325	32095	PIGOT	28	NULL
40326	32097	PM2*	NULL	NULL
40327	32097	BBS5	NULL	NULL
40328	32098	SPEAIGHT	NULL	NULL
40329	32099	BBS5	NULL	NULL
40330	32100	SHORTER	NULL	NULL
40331	32101	JAL/INDXLIB	86	NULL
40332	32102	PLOMER1	NULL	NULL
40333	32102	STC	NULL	NULL
40334	32103	ESTC	NULL	NULL
40335	32104	ESTC	NULL	NULL
40336	32105	JAL/QUA	NULL	NULL
40337	32106	BBS5	NULL	NULL
40338	32107	BL/FM	NULL	NULL
40339	32108	JAL/INDXLIB	60	NULL
40340	32109	BTNW3	NULL	NULL
40341	32110	PM.B5	NULL	NULL
40342	32111	MYERSMS	NULL	NULL
40343	32112	Beales	NULL	NULL
40344	32113	BL/PB	NULL	NULL
40345	60509	IM.EWP8	NULL	NULL
40346	32114	CHETHAM	NULL	NULL
40347	32115	PLOMER4	NULL	NULL
40348	32116	SHORTER	NULL	NULL
40349	32117	ESTC	NULL	NULL
40350	32117	COPSEY/HALLAM	NULL	NULL
40351	32118	HOLDEN02	NULL	NULL
40352	32119	ESTC	NULL	NULL
40353	32120	BL/APP	NULL	NULL
40354	32121	BBS6	NULL	NULL
40355	32122	PIGOT	39	NULL
40356	32123	ESTC	NULL	NULL
40357	32124	MAXTED	NULL	NULL
40358	32125	HOLDEN05	NULL	NULL
40359	32126	BL/PB	NULL	NULL
40360	32127	BL/PB	NULL	NULL
40361	32128	TSDER	NULL	NULL
40362	32128	TAYLOR	NULL	NULL
40363	32129	PIGOT	39	NULL
40364	32130	MAXTED	NULL	NULL
40365	32131	ESTC	NULL	NULL
40366	32132	TS	NULL	NULL
40367	32132	LEADER	NULL	NULL
40368	32133	TODDWALL	NULL	NULL
40369	32134	ESTC	NULL	NULL
40370	32135	ESTC	NULL	NULL
40371	32136	TS	NULL	NULL
40372	32136	FREEMANTLE	NULL	NULL
40373	32137	TODDWALL	NULL	NULL
40374	32138	HOLDEN05	NULL	NULL
40375	32139	ESTC	NULL	NULL
40376	32139	BL/YC	NULL	NULL
40377	32140	TODD	NULL	NULL
40378	32141	IM.EWP8	NULL	NULL
40379	32141	MAXTED	NULL	NULL
40380	32142	BICKNELL	86	NULL
40381	32142	PIGOT	39	NULL
40382	32143	CHREG	NULL	NULL
40383	32144	MYERSMS	NULL	NULL
40384	32145	MAXTED	NULL	NULL
40385	32146	MYERSMS	NULL	NULL
40386	32147	RAMSDEN	NULL	NULL
40387	32148	JAL/INDXLIB	89	NULL
40388	32149	ESTC	NULL	NULL
40389	32150	MAXTED	NULL	NULL
40390	32151	HOLDEN02	NULL	NULL
40391	32152	C&E1816	NULL	NULL
40392	32153	RAMSDEN	NULL	NULL
40393	32154	PIGOT	39	NULL
40394	32155	MYERSMS	NULL	NULL
40395	32156	MAXTED	NULL	NULL
40396	32157	CHETHAM	NULL	NULL
40397	32158	IM.EWP7	NULL	NULL
40398	32159	MAXTED	NULL	NULL
40399	32160	SHORTER	NULL	NULL
40400	32161	TODD	NULL	NULL
40401	32162	TODD	NULL	NULL
40402	32162	BROWN	NULL	NULL
40403	32163	BL/APP	NULL	NULL
40404	32164	ESTC	NULL	NULL
40405	32165	BL/PB	NULL	NULL
40406	32166	PIGOT	28	NULL
40407	32167	RAMSDEN	NULL	NULL
40408	32168	RAMSDEN	NULL	NULL
40409	32169	RAMSDEN	NULL	NULL
40410	32170	RAMSPROV	NULL	NULL
40411	32171	RAMSPROV	NULL	NULL
40412	32172	SHORTER	NULL	NULL
40413	32173	TODD	NULL	NULL
40414	32173	BROWN	NULL	NULL
40415	32174	BL/APP	NULL	NULL
40416	32175	TODD	NULL	NULL
40417	32175	KASSLER	NULL	NULL
40418	32175	MAXTED	NULL	NULL
40419	32176	BL/APP	NULL	NULL
40420	32178	MAXTED	NULL	NULL
40421	32179	PIGOT	39	NULL
40422	32180	PIGOT	39	NULL
40423	32181	JBM	2.318	NULL
40424	32182	BTNW2	NULL	NULL
40425	32183	STC	NULL	NULL
40426	32184	PIcat	NULL	NULL
40427	32185	JBM	2.318	NULL
40428	32186	IM.EWP7	NULL	NULL
40429	32186	ESTC	NULL	NULL
40430	32187	SHORTER	NULL	NULL
40431	32188	SHORTER	NULL	NULL
40432	32189	IM.EWP7	NULL	NULL
40433	32190	RCSUR	NULL	NULL
40434	32191	IM.EWP7	NULL	NULL
40435	32192	IM.EWP7	NULL	NULL
40436	32193	IM.EWP7	NULL	NULL
40437	32193	ESTC	NULL	NULL
40438	32194	IM.EWP7	NULL	NULL
40439	32195	IM.EWP7	NULL	NULL
40440	32195	PLOMER4	NULL	NULL
40441	32196	SHORTER	NULL	NULL
40442	32197	SHORTER	NULL	NULL
40443	32198	IM.EWP8	NULL	NULL
40444	32198	SHORTER	NULL	NULL
40445	32199	SHORTER	NULL	NULL
40446	32200	SHORTER	NULL	NULL
40447	32201	PIGOT	39	NULL
40448	32202	STIRK	NULL	NULL
40449	32203	IM.EWP8	NULL	NULL
40450	32095	CHETHAM	NULL	NULL
40451	32204	MAXTED	NULL	NULL
40452	32205	MYERSMS	NULL	NULL
40453	32206	MAXTED	NULL	NULL
40454	32207	IM.EWP7	NULL	NULL
40455	32207	IM.EWP9	NULL	NULL
40456	32208	IM.EWP7	NULL	NULL
40457	32209	BL/PP	NULL	NULL
40458	32210	IM.EWP7	NULL	NULL
40459	32211	PUGH	NULL	NULL
40460	32212	ESTC	NULL	NULL
40461	32213	ESTC	NULL	NULL
40462	32214	TODD	NULL	NULL
40463	32215	BTNW2	NULL	NULL
40464	32216	RAMSPROV	NULL	NULL
40465	32217	TS	NULL	NULL
40466	32218	RAMSPROV	NULL	NULL
40467	32219	BBS6	NULL	NULL
40468	32220	BELL	NULL	NULL
40469	32221	MAXTED	NULL	NULL
40470	32222	PIGOT	39	NULL
40471	32223	SHORTER	NULL	NULL
40472	32225	SHORTER	NULL	NULL
40473	32226	ESTC	NULL	NULL
40474	32226	SHORTER	NULL	NULL
40475	32227	BTNW2	NULL	NULL
40476	32228	ESTC	NULL	NULL
40477	32229	BROWN	NULL	NULL
40478	32229	TODD	NULL	NULL
40479	32230	TODD	NULL	NULL
40480	32230	PIGOT	39	NULL
40481	32231	GOULDEN	NULL	NULL
40482	32232	JAL/BC	NULL	NULL
40483	32233	TS	LP37.7	NULL
40484	32234	MAXTED	NULL	NULL
40485	32235	MYERSMS	NULL	NULL
40486	32236	IM.EWP7	NULL	NULL
40487	32236	C&E1816	NULL	NULL
40488	32237	PLOMER2	NULL	NULL
40489	32238	PLOMER3	NULL	NULL
40490	32239	ESTC	NULL	NULL
40491	32240	SHORTER	NULL	NULL
40492	32241	SHORTER	NULL	NULL
40493	32242	HOWE	NULL	NULL
40494	32242	RAMSDEN	NULL	NULL
40495	32242	MAXTED	NULL	NULL
40496	32243	IM.EWP8	NULL	NULL
40497	32243	MAXTED	NULL	NULL
40498	32244	IM.EWP8	NULL	NULL
40499	32244	MAXTED	NULL	NULL
40500	32245	SHORTER	NULL	NULL
40501	32246	GOULDEN	NULL	NULL
40502	32246	SHORTER	NULL	NULL
40503	32246	ESTC	NULL	NULL
40504	32246	HFRJ	1768	NULL
40505	32247	SHORTER	NULL	NULL
40506	32248	TODD	NULL	NULL
40507	32248	HOLDEN05	NULL	NULL
40508	32249	HOLDEN02	NULL	NULL
40509	32250	SHORTER	NULL	NULL
40510	32250	C&E1816	NULL	NULL
40511	32251	BTNW3	NULL	NULL
40512	32252	TS	NULL	NULL
40513	32253	PIGOT	30	NULL
40514	32254	IM.EWP7	NULL	NULL
40515	32255	BL/PB	NULL	NULL
40516	32256	IM.EWP7	NULL	NULL
40517	32257	PIGOT	39	NULL
40518	32258	IM.EWP7	NULL	NULL
40519	32259	BTNW2	NULL	NULL
40520	32260	STC	NULL	NULL
40521	32261	PLOMER1	NULL	NULL
40522	32261	GREG	NULL	NULL
40523	32262	SHORTER	NULL	NULL
40524	32263	RAMSDEN	NULL	NULL
40525	32264	HOWE	NULL	NULL
40526	32265	HOLDEN02	NULL	NULL
40527	32266	SHORTER	NULL	NULL
40528	32267	PM.B6	NULL	NULL
40529	32268	IM.EWP7	NULL	NULL
40530	32269	MAXTED	NULL	NULL
40531	32270	MAXTED	NULL	NULL
40532	32271	IM.EWP8	NULL	NULL
40533	32272	LANE	2074-5	NULL
40534	32273	MAXTED	NULL	NULL
40535	32274	MAXTED	NULL	NULL
40536	32275	RAMSPROV	NULL	NULL
40537	32276	BL/PB	NULL	NULL
40538	32277	IM.EWP7	NULL	NULL
40539	32278	PLOMER1	NULL	NULL
40540	32278	STC	NULL	NULL
40541	32279	LANE	2074-5	NULL
40542	32280	C&E1816	NULL	NULL
40543	32280	SHORTER	NULL	NULL
40544	32281	BBS5	NULL	NULL
40545	32282	CHETHAM	NULL	NULL
40546	32283	RAMSPROV	NULL	NULL
40547	32283	BBS5	NULL	NULL
40548	32284	WALLIS	NULL	NULL
40549	32285	PLOMER3	NULL	NULL
40550	32286	ESTC	NULL	NULL
40551	32286	FOXON	NULL	NULL
40552	32287	SHORTER	NULL	NULL
40553	32288	SHORTER	NULL	NULL
40554	32289	SHORTER	NULL	NULL
40555	32290	RAMSPROV	NULL	NULL
40556	32290	ESTC	NULL	NULL
40557	32291	SHORTER	NULL	NULL
40558	32292	C&E1816	NULL	NULL
40559	32293	PIGOT	26	NULL
40560	32294	PIGOT	30	NULL
40561	32295	RGMID	NULL	NULL
40562	32296	PIGOT	39	NULL
40563	32297	BTNW2	NULL	NULL
40564	32298	C&E1816	NULL	NULL
40565	32298	SHORTER	NULL	NULL
40566	32299	IM.EWP7	NULL	NULL
40567	32300	IM.EWP7	NULL	NULL
40568	32301	ESTC	NULL	NULL
40569	32301	SHORTER	NULL	NULL
40570	32301	GOULDEN	NULL	NULL
40571	32302	SHORTER	NULL	NULL
40572	32302	TSDER	NULL	NULL
40573	32302	C&E1816	NULL	NULL
40574	32303	BL/APP	NULL	NULL
40575	32304	ESTC	NULL	NULL
40576	32305	TODDWALL	NULL	NULL
40577	32306	COPSEY	NULL	NULL
40578	32307	BL/APP	NULL	NULL
40579	32308	PLOMER3	NULL	NULL
40580	32309	C&E1816	NULL	NULL
40581	32310	DCHAM	NULL	NULL
40582	32311	BL/TD	NULL	NULL
40583	32312	COPSEY/HALLAM	NULL	NULL
40584	32313	ESTC	NULL	NULL
40585	32313	CP	NULL	NULL
40586	32313	IM.EWP7	NULL	NULL
40587	32314	BHSUS31	NULL	NULL
40588	32315	TODD	NULL	NULL
40589	32316	RCSUR	NULL	NULL
40590	32317	IM.EWP7	NULL	NULL
40591	40944	GLEN	NULL	NULL
40592	50808	BTNW3	NULL	NULL
40593	32319	BTNW2	NULL	NULL
40594	32320	IM.EWP7	NULL	NULL
40595	32321	IM.EWP7	NULL	NULL
40596	32322	BTNW2	NULL	NULL
40597	32323	PIGOT	39	NULL
40598	32324	IM.EWP7	NULL	NULL
40599	32325	KNOTT	NULL	NULL
40600	32325	GOULDEN	NULL	NULL
40601	32326	IM.EWP7	NULL	NULL
40602	32327	GOULDEN	NULL	NULL
40603	32328	IM.EWP7	NULL	NULL
40604	32330	BTNW2	NULL	NULL
40605	32331	POTTS	NULL	NULL
40606	32332	GOULDEN	NULL	NULL
40607	32333	BL/PB	NULL	NULL
40608	32334	JAL/INDXLIB	60	NULL
40609	32336	ESTC	NULL	NULL
40610	32337	BL/APP	NULL	NULL
40611	32338	HOLDEN02	NULL	NULL
40612	32339	BL/PB	NULL	NULL
40613	32340	BL/SR	NULL	NULL
40614	32341	MAXTED	NULL	NULL
40615	32342	TSDER	NULL	NULL
40616	32342	TAYLOR	NULL	NULL
40617	32343	RGSUS	NULL	NULL
40618	32343	BHSUS22	NULL	NULL
40619	32344	PIGOT	28	NULL
40620	32345	MYERSMS	NULL	NULL
40621	32346	ESTC	NULL	NULL
40622	32347	RAMSDEN	NULL	NULL
40623	32348	PIGOT	26	NULL
40624	32349	PIGOT	39	NULL
40625	32350	BHSUS11	NULL	NULL
40626	32350	PIGOT	39	NULL
40627	32351	RGMID	NULL	NULL
40628	32352	TODD	NULL	NULL
40629	32352	HOLDEN05	NULL	NULL
40630	32353	HUNT	NULL	NULL
40631	32353	WALLIS	NULL	NULL
40632	32354	BTNW2	NULL	NULL
40633	32355	PIGOT	39	NULL
40634	32358	BL/PB	NULL	NULL
40635	32359	BL/PB	NULL	NULL
40636	32360	PIGOT	30	NULL
40637	32361	ESTC	NULL	NULL
40638	32363	CHETHAM	NULL	NULL
40639	32364	ESTC	NULL	NULL
40640	32365	ER	NULL	NULL
40641	32365	PIGOT	30	NULL
40642	32366	KNOTT	NULL	NULL
40643	32366	GOULDEN	NULL	NULL
40644	32366	RAMSPROV	NULL	NULL
40645	32367	BL/APP	NULL	NULL
40646	32368	IM.EWP7	NULL	NULL
40647	32369	BL/APP	NULL	NULL
40648	32370	UBD	NULL	NULL
40649	32371	KNOTT	NULL	NULL
40650	32371	GOULDEN	NULL	NULL
40651	32372	MYERSMS	NULL	NULL
40652	32373	GOULDEN	NULL	NULL
40653	32374	MYERSMS	NULL	NULL
40654	32363	PLOMER2	NULL	NULL
40655	32375	ESTC	NULL	NULL
40656	32376	MYERSMS	NULL	NULL
40657	32377	PIGOT	26	NULL
40658	32378	BHSUS12	NULL	NULL
40659	32379	MYERSMS	NULL	NULL
40660	32380	PIGOT	42	NULL
40661	32381	BHSUS11	NULL	NULL
40662	32382	TODD	NULL	NULL
40663	32383	BAINES	NULL	NULL
40664	32384	ESTC	NULL	NULL
40665	32385	JAL/INDXLIB	99	NULL
40666	32386	PIGOT	39	NULL
40667	32387	KNOTT	NULL	NULL
40668	32388	KNOTT	NULL	NULL
40669	32388	RAMSPROV	NULL	NULL
40670	32388	GOULDEN	NULL	NULL
40671	32389	KAM	NULL	NULL
40672	32390	MYERSMS	NULL	NULL
40673	32391	KNOTT	NULL	NULL
40674	32391	GOULDEN	NULL	NULL
40675	32391	RAMSPROV	NULL	NULL
40676	32392	GOULDEN	NULL	NULL
40677	32394	COPSEY/HALLAM	NULL	NULL
40678	32395	ESTC	NULL	NULL
40679	32395	PLOMER	NULL	NULL
40680	32395	FOXON	NULL	NULL
40681	32396	TS	NULL	NULL
40682	32397	BTNW2	NULL	NULL
40683	32398	MAXTED	NULL	NULL
40684	32399	BBS7	NULL	NULL
